Zdravotní centrum Janského,https://www.navstevalekare.cz/zdravotnicke-zarizeni/olomoucky-kraj-k306/olomouc-o533/olomouc-m7158/poliklinika-janskeho-olomouc-zz8160.html,3,"Standardní HTML s velmi komplexní a hluboce vnořenou strukturou, pravděpodobně generovaný serverovou stranou (např. PHP, ASP.NET) v rámci portálu NávštěvaLékaře.cz. Neobsahuje zjevné moderní front-end frameworky nebo knihovny přímo v HTML.","#000000, #007bff, #FFFFFF","Hlavní slabinou je extrémně rozsáhlá a hluboce vnořená struktura založená převážně na generických <div/> prvcích, která postrádá sémantické HTML5 elementy, což výrazně snižuje čitelnost, udržitelnost, přístupnost a výkon webu.",,,664,DELETE,,,,navstevalekare.cz/zdravotnicke-zarizeni/olomoucky-kraj-k306/olomouc-o533/olomouc-m7158/poliklinika-janskeho-olomouc-zz8160.html,664,,,,,,,,,
Rafael dentální klinika,http://www.bezbolestne.eu/,3,"Vlastní kód, bez rozpoznatelného CMS","#B8C6EA, #1A1A1A, #DCEFF0","Doména webu (bezbolestne.eu) neodpovídá názvu kliniky Rafael uvedenému v logu, což může mást návštěvníky přicházející z vyhledávače.",rafaelklinika@seznam.cz,,665,DELETE,,,,bezbolestne.eu,665,,,,,,,,,
"Stomatochirurgie Michl, s.r.o.",http://www.drmichl.cz/,3,"Vlastní kód, bez rozpoznatelného CMS","#1E88C7, #000000, #2ECC71","Fotografie lékaře jsou černobílé/ztmavené, což společně s emotivní citací působí stylisticky nesourodě.",,,666,DELETE,,,,drmichl.cz,666,,,,,,,,,
Dapodent,https://www.dapodent.cz/kontakt,3,Periscope Media LLC. (proprietární page builder),"#007bff, #f8f9fa, #212529","HTML kód je extrémně verbose a špatně strukturovaný s nadměrným vnořením a nedostatkem sémantických elementů, což naznačuje neefektivní page builder a negativně ovlivňuje udržovatelnost, přístupnost a SEO.",,,667,DELETE,,,,dapodent.cz/kontakt,667,,,,,,,,,
Stomatologie 32 ZSC s.r.o.,https://www.stomatologie32.cz/,3,Basic HTML,,"Hlavní slabina webu je nedostatečná vizuální struktura a přehlednost obsahu, která znemožňuje rychlou orientaci a efektivní komunikaci klíčových sdělení.",stomatologie32@seznam.cz,,668,DELETE,,,,stomatologie32.cz,668,,,,,,,,,
ELMEDENT s.r.o.,http://www.elmedent.cz/,3,WordPress 7.0.2,"#1E8449, #2C2C2C, #FFFFFF","Jeden z kontaktních e-mailů používá seznam.cz místo vlastní domény elmedent.cz, což oslabuje jednotnost značky.",citadela@elmedent.cz,,669,DELETE,,,,elmedent.cz,669,,,,,,,,,
MUDr. Lenka Vidrasová,https://www.wistdental.cz/,3,"Základní HTML a CSS, stará šablona W3layouts (2015).",,"Hlavní slabinou je nerelevantní a potenciálně škodlivý text o online objednávání doxycyklinu, který podkopává důvěryhodnost a profesionalitu kliniky.",,,670,DELETE,,,,wistdental.cz,670,,,,,,,,,
"MUDr. Přibíková, MUDr. Váchová - Dětmal s.r.o. - Dětský lékař",http://detmal.cz/,3,GravCMS,"#F2A65A, #6EC6E8, #FFFFFF","Web neuvádí žádný kontaktní e-mail, pouze telefon a datovou schránku, což ztěžuje písemný kontakt.",,,671,DELETE,,,,detmal.cz,671,,,,,,,,,
Mathonová Ilona MUDr.,http://www.alfafarm.cz/lekarsky-dum/mudr-ilona-mathonova/,3,WordPress (All in One SEO 4.9.10),"#4CAF50, #2B2B2B, #FFFFFF","Ordinace nemá vlastní web, je jen podstránkou webu lékárny ALFA farm, což oslabuje samostatnou identitu praxe.",,,672,DELETE,,,,alfafarm.cz/lekarsky-dum/mudr-ilona-mathonova,672,,,,,,,,,
Lékařský dům Zlín,https://www.lekarskydumzlin.cz/,3,Static HTML/Basic CMS,"#0A66C2, #F0F2F5, #198754","The primary weakness lies in the unstructured and repetitive presentation of a vast amount of information, making it difficult for users to quickly find specific details and challenging for administrators to maintain.",,,673,DELETE,,,,lekarskydumzlin.cz,673,,,,,,,,,
WEBE-DENTI,http://webedenti.com/,3,"Vlastni moderni web (custom, bez CMS signatur)","#14213D, #C9A66B, #FFFFFF","Web neuvadi primo telefonni cislo v hlavicce, kontakt je jen pres formular a e-mail.",recepce@webedenti.com,,674,DELETE,,,,webedenti.com,674,,,,,,,,,
Galenica Dental S.r.o.,https://www.galenicadental.cz/,3,Custom HTML/CSS (legacy practices),"#f7f7f7, #0087c5, #000, #FFF, #555, #efefef, #3f3f3f, #b0b0b0, #999","Hlavní slabinou je extrémně zastaralá a nesémantická HTML struktura, která pro layout masivně využívá tabulky a inline styly, což znemožňuje údržbu, rozšíření a adaptaci pro responzivní design.",,,675,DELETE,,,,galenicadental.cz,675,,,,,,,,,
MUDr. Kateřina Mazuchová,http://www.kamadent.cz/,3,"Vlastni moderni web (custom, bez CMS signatur)","#1B5FBF, #FFFFFF, #EAF3FB","Web neuvadi zadnou e-mailovou adresu ani kontaktni formular, pouze telefonni cislo.",,,676,DELETE,,,,kamadent.cz,676,,,,,,,,,
Klinika U Stromovky,http://www.ortodoncie-havirov.cz/,3,"Vlastni moderni web (custom, bez CMS signatur)","#8FA69B, #4CAF50, #FFFFFF","Text u fotografie s pacienty ma nizky kontrast na svetlem pozadi, citelnost hlavniho sloganu je slabsi.",ortogvuzdova@email.cz,,,,,,,,,,,,,,,,,
JOSENIKA s.r.o.,http://www.josenika.cz/,3,Vlastni web s brandingem Josenika (bez WP signatur),"#1A1A1A, #C9A66B, #FFFFFF","Video prehravac v hero sekci nema nahled ani popisek, navstevnik nevi, co po kliknuti ocekavat.",recepce@josenika.cz,,,,,,,,,,,,,,,,,
Centrum zdraví,https://centrumzdravipv.cz/,3,HTML5 a pravděpodobně vlastní CSS,"#E2E2E2, #F2F2F2, #489569","Hlavní slabinou je nadměrné používání generických div elementů, nedostatek sémantické struktury a chybějící podpora pro responzivní design, což vede k nepřehlednosti a obtížné údržbě.",,,,,,,,,,,,,,,,,,
Ortodoncie Pokorní,https://rovnatkapokorni.cz/,3,WordPress (starší verze/téma),,"Hlavní slabinou webu je zastaralá, extrémně naddimenzovaná a nesémantická HTML struktura, která komplikuje údržbu, SEO a přístupnost.",ordinace@rovnatkapokorni.cz,,,,,,,,,,,,,,,,,
"Bozadziev s.r.o. , Stomatologická a implantologická praxe",https://www.bozadziev.cz/,3,Webový builder (pravděpodobně Wix),,"HTML kód je extrémně nepřehledný, nadměrně složitý s mnoha prázdnými elementy a zcela postrádá jakékoli stylovací informace, což znemožňuje jeho čitelnost, údržbu a vizuální prezentaci.",,,,,,,,,,,,,,,,,,
Všeobecná kardiologická ambulance s.r.o. - ordinace Zubatka,https://www.viamb.cz/,3,WordPress s Divi Theme Builder,"#000000, #FFFFFF, #336699","The content in the HTML describes a cardiology and internal medicine ambulance, not a dentist's office as specified, alongside an excessively verbose and non-semantic code structure.",,,,,,,,,,,,,,,,,,
MUDr. Michaela Mallátová Dentlaser s.r.o.,https://www.dentlaser.cz/,3,WordPress (MediCenter Theme),,"Webová stránka sama deklaruje, že je zastaralá a připravuje nové, což podkopává důvěryhodnost a uživatelský dojem.",dentlaser@seznam.cz,,,,,,,,,,,,,,,,,
Like - Dent sro,https://www.like-dent.cz/kontakty.html,3,Custom by Lewest.cz,"#000000, #FFFFFF, #0000EE","The HTML code is excessively verbose, contains redundant and non-semantic elements, and is poorly structured, which negatively impacts maintainability, performance, and accessibility.",recepce@like-dent.cz,,,,,,,,,,,,,,,,,
ia zuby s.r.o.,https://marek-sterbak3.webnode.cz/,3,Custom HTML/CSS (pravděpodobně starší page builder nebo zakázková implementace),,"Hlavní slabinou je extrémně verbose a nesémantická HTML struktura, která je nabobtnalá a těžko udržovatelná, navíc chybí klíčové kontaktní informace (telefonní číslo) a jsou nefunkční vizuální prvky (ikony).",,,,,,,,,,,,,,,,,,
Tuháček Jiří MUDr.,https://www.strakonak.cz/provozovna-348-mudr-jiri-tuhacek/,3,Proprietary CMS (STRAKOŇÁK.CZ),"#333333, #F8F8F8, #007BFF","The main weakness is that the doctor's essential information is diluted by being embedded in a general, cluttered local directory instead of a dedicated, patient-focused website.",,,,,,,,,,,,,,,,,,
Collegium Dentalis,https://www.collegiumdentalis.cz/,2,XHTML 1.0 Transitional,,"Hlavní slabinou je extrémně zastaralá a nesémantická HTML struktura, která zásadně omezuje použitelnost, přístupnost a budoucí rozšiřitelnost webu.",recepce@collegiumdentalis.cz,,,,,,,,,,,,,,,,,
MUDr. Marek Pluháček,https://oteviracka.cz/detail/mudr-marek-pluhacek-olomouc-bozetechova-zubni-ordinace/,2,"Plain HTML4/XHTML with extensive inline styling and table-based layouts, indicative of a very legacy approach.","#99CCFF, #FFFFFF, #CCCCFF","The website relies on extremely outdated HTML4 practices, including table-based layouts and inline styles, which severely compromise its visual appeal, responsiveness, and maintainability.",marek.pluhacek@seznam.cz,,,,,,,,,,,,,,,,,
Dohnalová Eliška MUDr.,https://www.rovnatkaolomouc.cz/o-nas/,2,Webnode,"#FFFFFF, #000000","Hlavní slabinou je extrémně zastaralá a nesémantická HTML struktura, která pro layout masivně používá pevnou mezeru (&nbsp;) a hluboce zanořené, často prázdné tagy, což web činí neudržovatelným, nereagujícím a nepřístupným.",,,,,,,,,,,,,,,,,,
Dentální hygiena Olomouc - Aura Dent,http://www.auradent.cz/,2,WordPress 6.9.1,"#EDA692, #1B3A3A, #FFFFFF","Přehled cen dentální hygieny není vidět přímo na úvodní stránce, je schovaný na podstránce Ceník.",info@auradent.cz,,,,,,,,,,,,,,,,,
"DENTIA Olomouc, spol s.r.o.",https://www.dentia-olomouc.cz/,2,Webnode,"#ffffff, #000000, #e5e5e5","Zastaralý design a struktura založená na tabulkách brání responzivitě, přístupnosti a moderní uživatelské zkušenosti.",,,,,,,,,,,,,,,,,,
"Klinika ústní, čelistní a obličejové chirurgie",http://www.fnol.cz/,2,Vlastní/proprietární redakční systém nemocnice (bez veřejně rozpoznatelného CMS),"#1B75BC, #E30613, #FFFFFF","Konkrétní pracoviště (Klinika ústní, čelistní a obličejové chirurgie) je obtížné dohledat mezi obecnou navigací celé nemocnice.",info@fnol.cz,,,,,,,,,,,,,,,,,
Welldent - dentální a estetické centrum Zlín,http://www.welldent.cz/,2,"WordPress (verze skryta, bez generator meta tagu)","#C9A85C, #FFFFFF, #2B2B2B",V navigaci se objevuje anglické slovo 'More' uprostřed jinak plně českého menu.,info@welldent.cz,,,,,,,,,,,,,,,,,
UNIDENT - stomatologické centrum,http://www.unident.cz/,2,"Vlastní kód, bez rozpoznatelného CMS","#1E3A8A, #FFFFFF, #F5F6FA","V kódu stránky je patrně zapomenutý placeholder e-mail 'jan.novak@email.cz', což naznačuje nedokončenou úpravu šablony.",recepce@unident.cz,,,,,,,,,,,,,,,,,
MUDr. Pavel Michalík,http://ortodoncie-zlin.cz/,2,"Vlastní kód, bez rozpoznatelného CMS","#1B7A94, #1A2B3C, #FFFFFF","Hned po načtení se zobrazí modální okno přes celou obrazovku, které nejde zavřít kliknutím na křížek (jen klávesou Escape).",info@ortodoncie-zlin.cz,,,,,,,,,,,,,,,,,
Šenovská Ivana MUDr.,https://www.znamylekar.cz/ivana-senovska/ortodontista/uhersky-brod,2,"HTML5, pravděpodobně CMS/portálový systém (ZnamyLekar.cz)","#e5e5e5, #FFFFFF, #333333","Hlavní slabinou jsou převažující velmi negativní recenze pacientů, které popisují extrémně dlouhé čekací doby, neprofesionální přístup personálu a neuspokojivé výsledky léčby.",,,,,,,,,,,,,,,,,,
Welldent Care,https://welldent-care.cz/,2,Plain HTML5,"#000000, #FFFFFF, #0000EE","The website entirely lacks any visual design, modern layout, and proper information hierarchy, resulting in a primitive and unengaging user experience.",zuzana@welldent-care.cz,,,,,,,,,,,,,,,,,
Rovnátka Zlín,https://www.ortodonciezlin.cz/kontakt/,2,"Plain HTML5, Inline CSS","#fff, #727272, #0164c4, #e45112, #e7e7e7","The primary weakness lies in its severely outdated technical implementation, marked by extensive inline styling, the absence of a meta viewport, hardcoded dynamic content, and an overall lack of modern web development practices crucial for responsiveness and maintainability.",ortodoncie@ortodonciezlin.cz,,,,,,,,,,,,,,,,,
Mudr. Milena Dostálková,https://oteviracka.cz/detail/mudr-milena-dostalkova-zlin-koterova-prakticka-lekarka-pro-dospele/,2,"Pouze základní HTML 4.01 Strict, bez CSS a JavaScriptu, s tabulkovým layoutem.","#000000, #FFFFFF, #0000FF","Hlavní slabinou je naprostá absence moderního designu, responzivity a použití zastaralých HTML praktik pro layout, což vede k neprofesionálnímu vzhledu a špatné uživatelské zkušenosti.",dostalkovam@seznam.cz,,,,,,,,,,,,,,,,,
Zubní Lékař Burová Kamila MUDr.,https://www.znamylekar.cz/libuse-sirotova/zubar/karvina,2,"Moderní frontendový JS framework (pravděpodobně React nebo Vue) s CSS Modules, hostováno na platformě ZnamyLekar.cz","#00A2FF, #333333, #FFFFFF","Převážně negativní recenze pacientů a chybějící podrobné informace o službách a ceníku od samotného zubaře, což vytváří velmi špatný dojem.",,,,,,,,,,,,,,,,,,
Zubníček Karviná - ordinace dentální hygieny,http://zubnicekkarvina.cz/,2,WordPress 7.0.2 (moderni blokovy theme),"#2B2420, #A0603F, #F2F1EE","Chybi primo zobrazene telefonni cislo v hlavicce, kontakt je jen pres tlacitko Objednat se.",zubnicekkarvina@seznam.cz,,,,,,,,,,,,,,,,,
Fordent s.r.o.,https://fordent.cz/,2,"HTML 4.01 Transitional, basic CSS",,"Hlavní slabinou je extrémně zastaralá HTML 4.01 Transitional struktura s hluboce vnořenými divy pro layout, která zásadně omezuje responzivitu, udržitelnost a přístupnost webu.",info@fordent.cz,,,,,,,,,,,,,,,,,
MUDr. Zdeněk Grünwald,https://oteviracka.cz/detail/mudr-zdenek-grunwald-blansko-sadova-prakticky-lekar-pro-dospele/,2,"Základní HTML5, bez externího CSS nebo JavaScriptu. Web je pravděpodobně generován jako záznam adresářové služby (oteviracka.cz).","#000000, #FFFFFF, #CCCCCC","Hlavní slabinou je naprostá absence moderního designu, vizuální identity a responzivity, což ji degraduje na pouhý adresářový záznam bez funkcí moderní webové prezentace.",zgrunwald@seznam.cz,,,,,,,,,,,,,,,,,
MUDr. Pavel Doležel - Pediatrie,https://oteviracka.cz/detail/mudr-pavel-dolezel-blansko-vodni-prakticky-lekar-pro-deti-a-dorost/,2,HTML,"#000000, #FFFFFF, #0000EE","The website's primary weakness is its extremely outdated design and structure, leading to poor user experience and a complete lack of modern web practices like responsiveness or visual styling.",mudr.dolezel.ordinace@seznam.cz,,,,,,,,,,,,,,,,,
MUDr. Ondrová Lydie,https://oteviracka.cz/detail/mudr-lydie-ondrova-tabor-jeronymova-zubni-ordinace/,2,oteviracka.cz platform (HTML/CSS),,"Hlavní slabinou webu je extrémně zastaralý design a nedostatek responzivity, což výrazně zhoršuje uživatelský zážitek na moderních zařízeních.",mudr.ondrova@seznam.cz,,,,,,,,,,,,,,,,,
MUDr. Jakub Fousek,https://fousekclinic.cz/,2,Elementor (WordPress page builder),"#1A2B4C, #F8F8F8, #333333","The most significant weakness is the extreme and illogical duplication of nearly all text content, rendering the page unreadable and severely harming user experience and SEO.",,,,,,,,,,,,,,,,,,
Zubní Lékař Kučerová Vlasta MUDr.,https://www.poliklinikasever.cz/mudr-kucerova-vlasta-prakticky-zubni-lekar-mamia-cb-s-r-o-mddr-soukupova-marketa,2,"HTML, CSS","#000000, #FFFFFF, #0000EE","Webová stránka používá extrémně zastaralou HTML strukturu, která pravděpodobně spoléhá na tabulky pro rozložení (jak naznačuje poznámka v patičce), což výrazně zhoršuje responzivitu, udržovatelnost a přístupnost.",kucerova.zubni@seznam.cz,,,,,,,,,,,,,,,,,
Sádlo Jaroslav MUDr.,https://oteviracka.cz/detail/mudr-jaroslav-sadlo-strakonice-spojaru-zubni-ordinace/,2,"HTML, inline/embedded CSS","#333333, #F4F4F4, #0056B3, #FFFFFF, #DDDDDD, #EEEEEE, #777777","The primary weakness is its severely outdated design, reliance on table-based layouts, and lack of responsiveness, leading to a poor user experience.",sadlovi@seznam.cz,,,,,,,,,,,,,,,,,
MUDr. Vít Ryšavý,https://www.strakonak.cz/provozovna-691-mudr-vit-rysavy/,2,Custom CMS (Strakoňák.cz v3.0),"#000000, #FFFFFF, #0000FF","Nedostatečná vizuální struktura, špatná čitelnost a nepřehledné smíchání informací o ordinaci s irelevantními lokálními zprávami a reklamou.",,,,,,,,,,,,,,,,,,
Poliklinika Strakonice S.r.o.,https://www.strakonak.cz/firmy/ordinace/,2,Basic HTML/Legacy CMS (STRAKOŇÁK.CZ v3.0),,"The website exhibits extreme visual clutter, a lack of clear information hierarchy, and an outdated design, making it exceptionally difficult for users to navigate and quickly locate specific dental or other medical practice information amidst other business listings.",,,,,,,,,,,,,,,,,,
BáRa Dent Strakonice s.r.o.,https://oteviracka.cz/detail/bara-dent-strakonice/,2,HTML 4.01 Transitional,"#000000, #FFFFFF, #0000FF","Hlavní slabinou je extrémně zastaralý design, absence responzivity a nedostatečná vizuální atraktivita, což významně snižuje uživatelskou přívětivost a profesionální dojem.",baradent@seznam.cz,,,,,,,,,,,,,,,,,
Smile Centrum Holešovice - Zubní ordinace Praha 8,https://smilecentrum.cz/kontakt/sc-holesovice,2,Custom HTML/CSS/JS (základní implementace),,"Extrémně přeplněný a nesémantický HTML kód s obrovským množstvím prázdných divů a br tagů, což zhoršuje čitelnost, udržovatelnost, výkon, SEO i přístupnost.",sc.holesovice2025@gmail.com,,,,,,,,,,,,,,,,,
Štefka Martin MUDr.,http://medivize.cz/,1,"Statické HTML tabulky, žádné CSS ani CMS","#F5C400, #000000, #FFFFFF","Web používá pouze staré HTML tabulky bez jakéhokoliv CSS stylování, není responzivní a působí jako ze začátku internetu",,,,,,,,,,,,,,,,,,
Zubní Lékař Štefková Marta MUDr.,http://www.medivize.cz/,1,"Statické HTML tabulky, žádné CSS ani CMS (stejný web jako Medivize.cz)","#F5C400, #000000, #FFFFFF",Stejný zastaralý web bez CSS jako u řádku Medivize - žádná responzivita ani moderní vzhled,,,,,,,,,,,,,,,,,,
MUDr. Sylva Matulíková,https://rovnatkazlin.cz/,1,Basic HTML,,"Hlavní slabinou je naprostá absence vizuálního designu, struktury a navigace, což web činí nepřehledným a neprofesionálním.",,,,,,,,,,,,,,,,,,
"Helmardent, S.r.o.",https://m.facebook.com/1527137424176972/,1,Detekce nepodporovaného prohlížeče pro Facebook.,"N/A_žádná_vizuální_data, N/A_žádná_vizuální_data, N/A_žádná_vizuální_data","Poskytnutý vstup není HTML kód webové stránky zubaře, nýbrž chybová zpráva Facebooku, což znemožňuje jakoukoli analýzu designu.",,,,,,,,,,,,,,,,,,
MUDr. Vladimír Dudek,https://mudr-dudek-vladimir.katalog-stomatologu.cz/,1,"Nebylo možné určit, poskytnutý kód '[object Object]' není platný HTML a neobsahuje žádné technologické stopy.",,"Hlavní slabinou je, že pro analýzu nebyl poskytnut žádný platný HTML kód webové stránky, ale placeholder '[object Object]', což znemožňuje jakékoli hodnocení obsahu, designu, barev nebo technologií pro redesign.",,,,,,,,,,,,,,,,,,
MUDr. Kateřina Wichrová Bánovcová,https://www.mudrbanovcova.cz/,1,"HTML, CSS, JavaScript (pro verifikační logiku)","#F2F2F2, #FFFFFF, #666666, #333333, #CC0000, #007BFF","Hlavní slabinou pro účely redesignu zubařského webu je, že poskytnutý HTML kód představuje anti-robotickou verifikační stránku a nikoli samotný obsah zubařské webové stránky, což znemožňuje analýzu designu a obsahu pro zubaře.",,,,,,,,,,,,,,,,,,
Batelová Iva MDDr.,https://www.zlatestranky.cz/profil/H1761429,1,Neznámá (neplatný vstup),,"Nebyl poskytnut platný HTML kód pro analýzu webu, místo toho byl zadán `[object Object]`.",,,,,,,,,,,,,,,,,,
Lékařský dům Géčko,https://lekarskydumgecko.cz/,1,WordPress,"#000000, #0000FF, #FFFFFF","Hlavní slabinou je masivní a naprosto irelevantní obsah týkající se online kasin a hazardních her, který zcela podkopává důvěryhodnost a účel webové stránky lékařského zařízení.",,,,,,,,,,,,,,,,,,
MUDr. Sádlová Lýdie - Pulsgyn s.r.o.,https://www.gynekologiestrakonice.cz/,1,"HTML5, JavaScript (explicitně vyžadováno pro funkčnost), základní formulářové prvky","#333333, #FFFFFF, #007bff","Poskytnutý HTML kód představuje pouze ověřovací stránku (CAPTCHA) a neobsahuje žádný skutečný obsah ani strukturu webové stránky zubaře, což znemožňuje jakoukoli smysluplnou analýzu pro redesign.",gynekologiestrakonice@seznam.cz,,,,,,,,,,,,,,,,,
MUDr. Václav Přikryl - Zubní ordinace,https://mudr-vaclav-prikryl.katalog-stomatologu.cz/,0,Neznámá (HTML kód nebyl poskytnut k analýze),,"Nelze provést analýzu webové stránky, protože nebyl poskytnut žádný platný HTML kód (bylo zadáno [object Object]).",,,,,,,,,,,,,,,,,,
Zubní Lékař Vlniešková Věra MUDr.,https://mudr-vera-vlnieskova.katalog-stomatologu.cz/,0,N/A,,"Poskytnutý vstup 'object Object' není platný HTML kód, proto nelze provést analýzu webové stránky zubaře.",,,,,,,,,,,,,,,,,,
Zubní ordinace MUDr. Jindřich Dolanský,https://www.ssrz.cz/,,,,,,,,,,,,,,,,,,,,,,
Lege Artis stomatologie - Dr. Mykhyalo Zhuk - Havířov,https://lege-artis.cz/,,,,,,,,,,,,,,,,,,,,,,
MUDr. Žaludová Lucie,http://www.laser32.cz/,,,,,,,,,,,,,,,,,,,,,,
MUDr. Lubomír Vala - NOVÉ PACIENTY NEPŘIJÍMÁME,http://mudr-lubomir-vala.katalog-stomatologu.cz/,,,,,,,,,,,,,,,,,,,,,,
YES dent sro,https://www.yesdent.cz/kontakt/,,,,,,,,,,,,,,,,,,,,,,
Nemocnice AGEL Jeseník a.s.,https://nemocnicejesenik.agel.cz/,,,,,,,,,,,,,,,,,,,,,,
Kozák-Dental s.r.o.,http://www.kozak-dental.cz/,,,,,,,,,,,,,,,,,,,,,,
MUDr. Magdalena Uhrínová,http://mudr-magdalena-smolejova.katalog-stomatologu.cz/,,,,,,,,,,,,,,,,,,,,,,
Stomapoint s.r.o.,http://www.stomapoint.cz/,,,,,,,,,,,,,,,,,,,,,,
F-Centrum (Zubní Ordinace + pohotovost + Gynekolog),http://www.fcentrum.cz/,,,,,,,,,,,,,,,,,,,,,,
Pvdentalstudio s.r.o.,http://www.pvdentals.cz/,,,,,,,,,,,,,,,,,,,,,,
stomatologie Denton,http://stomatologie-denton.cz/,,,,,,,,,,,,,,,,,,,,,,
Golian Miloš MUDr.,http://www.zubnilekar-golian.cz/,,,,,,,,,,,,,,,,,,,,,,
"Stomasmart s.r.o., zubní praxe",http://stomasmart.cz/,,,,,,,,,,,,,,,,,,,,,,
"Ortodoncie MDDr. Kateřina Rošková, Ph.D. (Mazurová)",http://www.ortodoncieprostejov.cz/,,,,,,,,,,,,,,,,,,,,,,
Stomatologická ambulance MUDr. Macháčková Monika / MUDr. Páleníková Andrea,http://www.mmmdent.webnode.cz/,,,,,,,,,,,,,,,,,,,,,,
Dentální hygiena Rosenberg,http://www.dh-rosenberg.cz/,,,,,,,,,,,,,,,,,,,,,,
Nemocnice AGEL Prostějov,http://nemocniceprostejov.agel.cz/,,,,,,,,,,,,,,,,,,,,,,
"Novotná Marta, MUDr.",http://www.prostejov-rovnatka.cz/,,,,,,,,,,,,,,,,,,,,,,
"Ortodontická ordinace ,MUDr. Šárka Süssová",http://www.rovnatka-kurim.cz/,,,,,,,,,,,,,,,,,,,,,,
DENTALIS Bohemia sro,http://www.dentalis.cz/,,,,,,,,,,,,,,,,,,,,,,
Hodný zubař s.r.o.,http://www.hodnyzubar.cz/,,,,,,,,,,,,,,,,,,,,,,
MUDr. Helena Piškulová - Zubní lékař,http://mudr-piskulova-helena.katalog-stomatologu.cz/,,,,,,,,,,,,,,,,,,,,,,
Podolská Jana MUDr.,https://www.xn--zubn-ivancice-zib.cz/,,,,,,,,,,,,,,,,,,,,,,
Zubní péče Blansko s.r.o.,http://zubnipeceblansko.cz/,,,,,,,,,,,,,,,,,,,,,,
MUDr. Milan Stojanov,http://www.fordent.cz/,,,,,,,,,,,,,,,,,,,,,,
DiS. Klára Sáňková- ordinace dentální hygieny,http://www.dentalnihygienablansko.cz/,,,,,,,,,,,,,,,,,,,,,,
Nemocnice Blansko,http://www.nemobk.cz/,,,,,,,,,,,,,,,,,,,,,,
Eterra s.r.o.,https://www.eterrablansko.proweb.cz/,,,,,,,,,,,,,,,,,,,,,,
Stomamed,http://www.stomamed.cz/,,,,,,,,,,,,,,,,,,,,,,
TáborDent s.r.o.,http://www.tabordent.cz/,,,,,,,,,,,,,,,,,,,,,,
VCT Dent,http://www.vctdent.cz/,,,,,,,,,,,,,,,,,,,,,,
"Zubní centrum Tábor - zubní ordinace, implantáty, dentální hygiena",http://www.facebook.com/zctabor,,,,,,,,,,,,,,,,,,,,,,
Bozadžiev Ilja MUDr.,http://www.bozadziev.cz/,,,,,,,,,,,,,,,,,,,,,,
Stomatologický dům Maredův Vrch,https://www.mudrtejnorova.cz/,,,,,,,,,,,,,,,,,,,,,,
MUDr. Ludmila Makovcová,http://mudr-makovcova-ludmila.katalog-stomatologu.cz/,,,,,,,,,,,,,,,,,,,,,,
MUDr. Eva Tejnorová,http://www.mudrtejnorova.cz/,,,,,,,,,,,,,,,,,,,,,,
Zubní laboratoř Josef Voborník .DiS,http://vobodent.cz/,,,,,,,,,,,,,,,,,,,,,,
"Nemocnice Tábor, a.s.",http://www.nemta.cz/,,,,,,,,,,,,,,,,,,,,,,
Ortodoncie,http://www.drlanda.eu/cs/kontakt,,,,,,,,,,,,,,,,,,,,,,
DentalCare,http://www.dentalcarecb.cz/,,,,,,,,,,,,,,,,,,,,,,
Zubní centrum Roudenská sro,http://zubarceskebudejovice.cz/kontakt,,,,,,,,,,,,,,,,,,,,,,
Estetikdent,http://estetikdent.cz/kontakt,,,,,,,,,,,,,,,,,,,,,,
2D dent s.r.o.,http://www.2d-dent.cz/,,,,,,,,,,,,,,,,,,,,,,
MUDr. Martin Ehrenberger,http://mudr-martin-ehrenberger.katalog-stomatologu.cz/,,,,,,,,,,,,,,,,,,,,,,
FutureDent s.r.o,http://www.futuredent.cz/,,,,,,,,,,,,,,,,,,,,,,
MUDr. Petra Voldánová,http://zubarkavoldanova.cz/,,,,,,,,,,,,,,,,,,,,,,
MDDr.Martina Straková,http://www.strakovaordinace.cz/,,,,,,,,,,,,,,,,,,,,,,
Kováč Tibor MUDr.,http://www.tvujzubar.cz/,,,,,,,,,,,,,,,,,,,,,,
"MUDr. Filip Král, zubní laboratoř",http://www.boi-implantaty.cz/cs/,,,,,,,,,,,,,,,,,,,,,,
Zubní Lékař Jankovská Eva MUDr.,http://www.tjdent.cz/,,,,,,,,,,,,,,,,,,,,,,
DENTAL KLINIK MRÁZ s.r.o.,http://www.dentalklinik.cz/,,,,,,,,,,,,,,,,,,,,,,
Zubní Lékař - MUDr. Kotásek Stanislav,http://mudr-stanislav-kotasek.katalog-stomatologu.cz/,,,,,,,,,,,,,,,,,,,,,,
ČSZ s.r.o.,http://www.ordinace-csz.cz/,,,,,,,,,,,,,,,,,,,,,,
MUDr. Závodský Karel,http://www.kzdent.cz/,,,,,,,,,,,,,,,,,,,,,,
SUMMIT CARE s.r.o.,http://www.summitcare.cz/,,,,,,,,,,,,,,,,,,,,,,
ROVNÁTKA | ORTODONCIE OrtoDUO,http://www.ortoduo.cz/,,,,,,,,,,,,,,,,,,,,,,
Jihočeské implantologické centrum s.r.o.,http://www.implantaty-budejovice.cz/,,,,,,,,,,,,,,,,,,,,,,
Re-Dent s.r.o.,http://www.re-dent.cz/,,,,,,,,,,,,,,,,,,,,,,
MUDr. Filipová Ludmila - Stomatolog,http://mudr-filipova-ludmila.katalog-stomatologu.cz/,,,,,,,,,,,,,,,,,,,,,,
